item_id,waist,size,quality,cup size,hips,bra size,category,bust,height,user_name,length,fit,user_id,shoe size,shoe width,review_summary,review_text
269063,,7,5.0,dd/e,42.0,34.0,dresses,,5ft 7in,belanee,just right,fit,329193,,,"Love this dress, worth ve","Love this dress, worth very penny! I'm usually a US 8 so I ordered a UK size 10 and it fit perfectly. Was not tight and the material stretched."
170806,,8,5.0,ddd/f,38.0,32.0,dresses,,5ft 6in,TheBlueSwan,just right,fit,438275,9.0,average,My search for the perfect,"My search for the perfect deep green dress is officially over. Beautiful style, color, and cut. I can't get enough of the Botanical Breakfast dress. It is flattering on my figure and soft and durable. I've worn the others I own quite a bit and they still look great (I always wash in gentle cycle and hang dry). Anyways I am delighted with new colors and would do a crazy happy dance if Modcloth introduced even more shades (a warm peach!!!, soft yellow, red) :D The fabric is a bit clingy as others noticed but I wear a slip under for work anyways."
200824,,8,5.0,c,,32.0,dresses,,5ft 2in,Sydney,just right,fit,852683,,,I love this dress! It fit,I love this dress! It fits well and looks adorable!
283919,25.0,1,5.0,b,34.0,30.0,dresses,32.0,5ft 4in,Meijun,slightly long,fit,173859,6.0,,"Beautiful dress, but too much tulle","This is an absolutely beautiful dress. The quality is fantastic. Unfortunately, the cut didn't work for me, and there is quite a bit of tulle. This is a perfect dress for someone looking for a prom dress or special occasion, but may be a little too much flare for a guest of a wedding (in my opinion). There was a lot more tulle than I expected that makes it difficult to wear for semiformal occasions."
163558,,4,4.0,b,,34.0,dresses,,5ft,Clarissa,just right,fit,94981,6.5,,I love the print of this,"I love the print of this dress! It's adorable and I adore the fact that it glows in the dark. It fit a little loose around the waist but nothing too bad. My main concern was that the collar sits a bit weird and doesn't lay flat down and because there's no lining the fabric sticks to the tights I wear, bunching it up when I walk. Aside from those factors, this dress is great!"
169727,,26,3.0,d,35.0,44.0,dresses,,5ft 7in,isabelle,just right,fit,196137,10.0,wide,I bought the wrong size s,I bought the wrong size so I'm not sure about the fit but this is a cute dress and the fabric is really nice. Maybe a bit too young and girly for me though.
163558,,20,3.0,d,44.0,38.0,dresses,,5ft 7in,shalune,just right,small,853090,7.0,average,I normally wear a size 16,"I normally wear a size 16 or XL in most clothing lines, upon reading the reviews I ordered a 1X. Glad I did, fits great! Cute print, nice cut, medium weight fabric. Does, in fact, glow in the dark! If you are on the larger side of a particular size, size up."
154411,,26,3.0,c,35.0,40.0,new,,5ft 2in,dawetzel929,just right,fit,528734,,,I got so many compliments,I got so many compliments on this! It is super comfy
210299,,8,3.0,ddd/f,35.0,32.0,dresses,,5ft,bunkaboo338,very short,fit,964954,,,I wanted so badly to love,"I wanted so badly to love this dress. It was on my love list for three years before I decided to go for it. First of all, it's SHORT. And I mean SHORT. I'm only 5'0 so I found this a little ridiculous, because my derriere is fairly tiny as well! It barely went half way down my thighs. The skirt also formed kind of an unflattering bell shape around the aforementioned derriere, making it look much bigger than it is. Definitely not the true fit and flare I was looking for! SO sad :("
155530,,12,3.0,dd/e,43.0,36.0,wedding,,5ft 7in,madelinelenorecarroll,just right,fit,417363,,,I bought this dress for m,"I bought this dress for my friends wedding to wear as a bridesmaid. I think the dress is cute! The lace is much prettier in person. The dress is stretchy so you have some play with sizing, I went with a smaller size than I would have to account for some weight I am loosing and will likely be smaller by the time of the wedding. I have a small waist and it didn't hit me right at my lowest point, it hit me a little higher than my natural waist.  So, we will be adding a belt for more definition. The material is soft, though it wont breathe like cotton (read: sweaty!), stretchy, and twirls nice. The bottom part looks a bit cheap up close, but from a bit away looks great. Again, the lace is beautiful and great quality! Overall, nice fit, pretty lace, needs a belt, cute style."
171740,,13,4.0,dddd/g,,38.0,dresses,,5ft 7in,danaethomps,slightly long,fit,540821,,,I love this! The skirt is,"I love this! The skirt is just the right amount of fullness so as not to make me look too wide. And a bonus it has pockets, which is always great! The dress smelled kind of weird when I received it, but nothing a little febreeze can't fix I guess."
169727,,12,4.0,a,38.0,38.0,dresses,,5ft 9in,Halina,just right,fit,253508,9.5,average,LOVE this dress!! I'm an,"LOVE this dress!! I'm an athletic 41year old young woman with broad shoulders and the L was perfect!  Great length for taller ladies, very retroclassy.  Fabric is a bit thin but nothing a black lace half slip can't fix.  This one was a big winner for me...thank you, ModCloth!"
171740,,18,4.0,h,42.0,38.0,dresses,,5ft 4in,ebonysunrise,slightly short,fit,861638,,,I wanted this dress for y,"I wanted this dress for years. First, they didn't make Luck Be A Lady in the larger sizes. Then they finally started making them in bigger sizes, but still I hesitated. I was concerned by the reviews that said this dress may not work for bustier girls. Finally gave in and ordered the dress, and man, those reviewers couldn't be more wrong. I'm a 38K (US) in bras, and this dress both has plenty of room up top and it's super flattering. It gives my figure a nice balance with its narrow waist and full skirt, counteracting my naturally topheavy appearance. This dress is (just barely) long enough for work. I recently bought the green luck be a lady, and discovered that different colors come in different lengths. This one is about 2 longer than the green one, meaning I can get away without tights under this dress. All in all, these are now my favorite dresses, and I'll probably buy more colors yet. Highly recommend."
200824,,8,5.0,b,38.0,34.0,dresses,,5ft 6in,crystalcherie,slightly long,fit,158291,,,I love this dress.  Very,I love this dress.  Very easy to wear to work because it is long.  I was surpised by the pockets as I didn't notice they were there in the pictures.  They kind of make it a little bulky towards the bottom of the dress but also make the dress very comfortable.  I really think the neck is cute!
269063,,7,3.0,d,30.0,34.0,dresses,,5ft 2in,mercersg,just right,fit,264397,,,Great fit! My only compla,Great fit! My only complaint is that it is difficult to zip the zipper on my own.
175771,,15,3.0,b,42.0,38.0,dresses,38.0,5ft 3in,Claudia,just right,fit,893676,9.0,wide,The color and style are a,"The color and style are absolutely lovely! I also bought this in the houndstooth pattern, and these are two of my favorite dresses. I bought this one because I knew it would be a great dress to wear as we enter the holiday season. It is a deep rouge, which pairs nicely with black tights. I took off one star because it does have a bit of an empire waist, which gives me that unflattering pregnant look sometimes. The material is a soft and comfortable jersey, but it does tend to cling especially if you're wearing tights. Overall, a great comfy dress that can be dressed up and truly stands out."
152513,,32,3.0,d,,44.0,new,,5ft 4in,rachel.bianchi,slightly short,large,123762,,,,
200824,,12,1.0,c,40.0,36.0,dresses,,5ft 7in,dfreyburger1,slightly short,small,873175,,,The fit was at least a si,The fit was at least a size smaller and the fabric feels cheap. This dress was nothing like I thought it would be. I was very disappointed.
152702,,8,4.0,c,36.0,36.0,new,,5ft 7in,laurenstrobino,just right,fit,707074,8.0,average,Love this dress. Wear it,Love this dress. Wear it to lots of special occasions. Nicely made good heavy material and fits like a glove!
151045,,32,5.0,dd/e,50.0,44.0,new,,5ft 6in,brenda.paulzine,just right,large,829335,,,,
210299,,15,3.0,d,44.0,34.0,dresses,,5ft 9in,lefiti10,just right,fit,712125,,,I absolutely love this dr,"I absolutely love this dress! I have been searching all over the place for one in my size and when I found this one I had to buy it. The fabric is stretchy and very versatile but the only negative is that it doesn't breathe well.  I wore this to a wine festival and I was dying in the heat, definitely more of a fall/ winter dress. Highly recommend buying if your on the fence."
161514,,8,5.0,c,,34.0,dresses,,5ft 7in,cpt.sassypants,just right,fit,448839,,,LOVE THIS DRESS. It fit s,LOVE THIS DRESS. It fit so perfectly and the material is very soft and stretchy! I even wore it to a yoga party and wrapped a rope belt around it. Perfect for anything.
175771,,12,4.0,,,,dresses,,5ft 1in,Becca,slightly short,fit,408008,,,It is slightly tight in t,"It is slightly tight in the bust but that's just because I've gained a little weight recently. Besides that, it is perfect. The fabric is nice and I love the pockets."
146231,,26,5.0,c,,42.0,new,,5ft 7in,plumb.michelle,just right,small,581703,,,,
161592,,7,4.0,dd/e,34.0,30.0,dresses,,5ft 8in,Corrie,just right,fit,240220,,,I wore this dress for my,"I wore this dress for my wedding, it was wonderful.  A little tight in my shoulders/arms bc the lace is a little stiff and does not have any elastic in it... but who needs to lift their arms above their head on their wedding?  It was a small sarifice, that was well worth it  I assure you."
165716,,9,5.0,b,35.0,36.0,dresses,,5ft 9in,jsmudin2,just right,fit,627233,,,This dress is so light an,This dress is so light and cute! the embroidery is top notch with being heavy. There is no zipper you just slip it over your head! I'm going to use double sided body tape to keep it where I want. I really love this dress. Excellent buy!!!
204815,,15,5.0,d,44.0,36.0,dresses,,5ft 8in,Sarah,just right,fit,480318,,,"Very comfy, very fun, dan","Very comfy, very fun, danceworthy squish. It's a great dress. Mostly poly which give sit a nice weight, and even though poly is a fabric that is usually too hot for me, this dress is great because of the cap sleeves. Hope to get it in red if it comes back on the shelves. Oh, and it has pockets!"
169727,,8,4.0,b,34.0,36.0,dresses,,5ft 6in,emily.biagiotti,just right,fit,601636,,,I'm glad I read the other,"I'm glad I read the other reviews before ordering when choosing the size. The dress fits nicely and is really cute. The sleeves are a little weird. Like most of the other reviews, I found they stuck up awkwardly and had a weird cut around the arm band . I may alter the sleeves or remove them all together. The rest of the dress makes up for it, though."
175771,,8,3.0,dd/e,50.0,34.0,dresses,,5ft 10in,sade.r.wong,very short,small,275775,,,"If you're short, probably","If you're short, probably a good dress length. If you're taller, maybe not. Hit just below my butt and I don't feel I'm that super tall. Boob area also a bit tight otherwise would have been a nice dress"
136482,,8,4.0,b,,34.0,new,,5ft 5in,dawncole80,just right,fit,243383,,,,
161514,,8,5.0,c,39.0,36.0,dresses,,5ft 7in,Sarah,just right,fit,53142,,,this dress fits perfectly,this dress fits perfectly and I always get compliments whenever I wear it. length hits right at my knees so it's work appropriate as well.
169727,,4,5.0,d,,34.0,dresses,,5ft 3in,jvazquez83,slightly long,fit,982834,,,I got so MANY compliments,I got so MANY compliments. Fits beautifully and makes you feel and look like a lady. =)
269063,,9,5.0,d,,36.0,dresses,,5ft 4in,kcon9876,slightly long,large,837282,,,"This dress is a winner, e","This dress is a winner, even considering the significant effort I put into making it work for me. I originally bought my usual size, which wound up being too tight in the hips (I.e. Visible pulling) and sized up instead. It's a little loose now but fits much better. I'm also short so had to have it hemmed, but I just wore it to a wedding and got so many compliments!"
